interaction_id,user_id,job_id,event_type,timestamp,duration_sec,source,device
10819,1182,531,save,2026-02-05 02:09,78,direct,tablet
10820,1520,1281,save,2026-03-20 07:57,154,recommendation,tablet
10821,3018,2243,view,2026-02-15 18:29,157,email,mobile
10822,3826,668,apply,2026-04-29 00:42,28,search,mobile
10823,4022,2187,view,2026-01-24 22:07,118,search,tablet
10824,5042,2148,save,2026-04-24 09:57,21,email,desktop
10825,3910,1330,view,2026-04-07 03:50,199,email,desktop
10826,1790,2098,view,2026-02-05 06:52,108,recommendation,desktop
10827,2905,470,click,2026-04-28 16:53,177,search,tablet
10828,3414,2402,click,2026-04-10 16:21,100,search,mobile
10829,4275,301,save,2026-04-02 10:43,243,direct,tablet
10830,3405,2777,save,2026-03-28 04:18,205,direct,tablet
10831,3061,1052,view,2026-04-11 17:32,180,direct,desktop
10832,2913,864,apply,2026-04-01 23:57,63,recommendation,mobile
10833,5970,2909,click,2026-03-18 00:09,67,recommendation,mobile
10834,3640,1706,apply,2026-04-02 06:53,45,direct,mobile
10835,2360,2483,view,2026-04-29 14:54,166,recommendation,mobile
10836,5527,849,save,2026-05-02 23:01,36,email,mobile
10837,4626,97,view,2026-05-07 06:13,32,search,desktop
10838,2571,1094,apply,2026-04-23 06:59,35,email,mobile
10839,1737,1450,save,2026-01-16 02:08,84,recommendation,desktop
10840,2361,2394,apply,2026-02-01 20:29,179,email,mobile
10841,4946,788,save,2026-03-29 16:44,242,direct,tablet
10842,3856,2012,click,2026-04-28 10:43,80,direct,mobile
10843,1208,1634,apply,2026-02-17 00:20,57,direct,mobile
10844,4353,1102,view,2026-03-04 12:21,205,recommendation,desktop
10845,4795,1807,view,2026-04-24 18:57,32,email,tablet
10846,3649,2792,view,2026-01-17 09:53,198,direct,desktop
10847,1646,2697,click,2026-04-10 23:20,171,recommendation,desktop
10848,3378,836,view,2026-03-12 05:58,65,email,mobile
10849,3209,1971,click,2026-04-04 15:55,112,search,tablet
10850,3323,363,view,2026-03-30 20:08,254,search,mobile
10851,2709,1329,view,2026-01-30 14:18,236,recommendation,tablet
10852,1592,844,view,2026-05-06 18:34,11,recommendation,tablet
10853,5044,955,save,2026-01-24 04:56,6,recommendation,desktop
10854,3689,2492,click,2026-03-12 21:02,36,recommendation,tablet
10855,4908,224,apply,2026-03-07 18:31,80,search,mobile
10856,2456,913,save,2026-01-28 23:47,288,email,desktop
10857,1824,2460,view,2026-03-26 22:59,10,direct,tablet
10858,4116,2823,apply,2026-05-04 20:00,229,direct,tablet
10859,5735,967,apply,2026-03-19 01:04,233,email,tablet
10860,5326,527,view,2026-03-17 09:56,162,direct,mobile
10861,5475,2276,view,2026-02-22 08:46,291,search,desktop
10862,4569,830,apply,2026-02-27 07:01,299,email,tablet
10863,2889,2882,click,2026-01-27 06:59,110,email,desktop
10864,4048,2062,save,2026-02-12 04:23,69,search,tablet
10865,3268,170,apply,2026-02-15 22:17,227,search,desktop
10866,2006,2587,click,2026-01-21 08:13,286,search,mobile
10867,5090,2670,view,2026-04-12 16:39,192,email,desktop
10868,4396,860,save,2026-03-23 15:53,122,recommendation,tablet
10869,5479,1378,apply,2026-05-04 15:45,191,recommendation,tablet
10870,4329,2341,click,2026-02-06 22:44,57,search,tablet
10871,2915,358,view,2026-02-14 11:44,19,recommendation,mobile
10872,4072,2150,view,2026-02-14 09:01,149,email,tablet
10873,4461,1214,save,2026-03-23 07:36,195,direct,desktop
10874,1297,2947,apply,2026-02-13 20:00,188,search,desktop
10875,5220,1694,click,2026-01-19 01:06,242,search,mobile
10876,1861,1369,save,2026-04-01 08:31,236,search,tablet
10877,2947,1806,apply,2026-03-03 06:59,300,recommendation,tablet
10878,4242,753,click,2026-04-15 18:01,162,direct,mobile
10879,4418,97,view,2026-04-21 04:24,169,recommendation,desktop
10880,4712,2057,view,2026-01-21 13:29,145,recommendation,desktop
10881,5883,2415,apply,2026-02-08 12:38,67,search,tablet
10882,2919,1064,save,2026-03-14 00:14,249,direct,desktop
10883,3017,1774,save,2026-02-08 20:12,251,email,tablet
10884,1262,1747,view,2026-02-01 17:00,172,recommendation,desktop
10885,4504,558,save,2026-02-27 14:36,20,direct,tablet
10886,5532,2113,apply,2026-02-10 18:02,241,email,mobile
10887,2421,2016,view,2026-01-23 09:35,182,direct,desktop
10888,4509,2794,save,2026-03-21 16:35,15,recommendation,mobile
10889,3786,2957,click,2026-01-31 18:24,260,recommendation,mobile
10890,3415,2224,view,2026-04-15 02:16,229,recommendation,tablet
10891,3598,1978,view,2026-05-02 05:24,162,recommendation,mobile
10892,1572,338,click,2026-04-09 12:39,168,direct,mobile
10893,1608,2129,save,2026-04-08 22:15,215,direct,desktop
10894,4520,1125,click,2026-03-04 09:42,279,search,mobile
10895,2641,2168,click,2026-02-15 04:33,201,email,desktop
10896,2634,65,view,2026-01-29 19:47,236,direct,mobile
10897,2149,2453,view,2026-02-09 18:55,202,search,desktop
10898,3137,1850,save,2026-04-06 03:48,275,direct,mobile
10899,1927,1167,apply,2026-01-23 20:11,219,recommendation,tablet
10900,1599,731,click,2026-02-17 15:07,65,recommendation,mobile
10901,2014,491,apply,2026-02-22 04:37,224,search,tablet
10902,3687,1518,save,2026-03-25 15:21,241,search,mobile
10903,1269,952,view,2026-04-11 06:15,156,direct,desktop
10904,1055,2238,apply,2026-04-07 03:30,101,search,tablet
10905,4457,1377,click,2026-01-23 21:27,239,email,tablet
10906,4478,271,view,2026-05-11 08:02,139,email,mobile
10907,5946,14,save,2026-04-09 02:40,57,direct,tablet
10908,5456,917,view,2026-01-18 18:09,179,email,tablet
10909,5701,2560,save,2026-04-27 20:36,190,email,desktop
10910,2075,2238,click,2026-02-25 09:47,22,email,mobile
10911,4674,763,apply,2026-04-14 05:19,54,email,tablet
10912,2314,1206,save,2026-04-25 16:24,116,email,mobile
10913,5158,485,view,2026-02-06 21:18,157,recommendation,mobile
10914,5607,48,apply,2026-05-03 00:46,284,email,desktop
10915,3875,2318,apply,2026-02-02 18:49,274,search,desktop
10916,3900,32,view,2026-04-03 19:41,64,direct,mobile
10917,2695,2791,click,2026-01-25 02:14,237,email,tablet
10918,2947,2666,apply,2026-02-10 14:56,213,direct,mobile
10919,2605,2744,view,2026-04-23 17:46,16,direct,desktop
10920,2895,2181,click,2026-05-10 11:55,193,recommendation,tablet
10921,4215,1104,click,2026-02-08 18:14,82,search,mobile
10922,4778,2484,apply,2026-04-21 20:25,50,email,desktop
10923,4464,1860,save,2026-02-08 20:21,106,search,tablet
10924,4382,2200,apply,2026-01-16 01:09,262,search,tablet
10925,2403,2165,apply,2026-04-04 22:41,33,direct,mobile
10926,2097,2945,click,2026-01-19 21:32,183,search,mobile
10927,4342,1971,save,2026-04-20 03:30,149,search,mobile
10928,1553,68,view,2026-04-19 04:49,71,direct,desktop
10929,2937,2827,view,2026-02-02 13:48,290,search,desktop
10930,2748,426,apply,2026-04-29 04:33,246,search,mobile
10931,4748,2307,click,2026-02-10 18:52,106,direct,tablet
10932,1624,542,view,2026-02-04 05:04,79,search,desktop
10933,4909,2398,click,2026-03-30 21:56,192,direct,desktop
10934,1213,2317,view,2026-05-08 23:16,281,search,tablet
10935,5129,741,save,2026-02-22 18:35,198,search,tablet
10936,2755,715,click,2026-05-07 03:50,140,search,mobile
10937,2555,517,click,2026-05-11 16:33,104,direct,mobile
10938,3281,77,apply,2026-01-11 11:57,293,search,desktop
10939,4086,1620,save,2026-01-18 15:20,156,recommendation,tablet
10940,3038,2825,click,2026-04-18 02:52,8,recommendation,mobile
10941,3207,2630,click,2026-03-29 11:59,118,recommendation,desktop
10942,5157,2863,save,2026-03-14 19:47,297,search,mobile
10943,5890,1839,view,2026-02-06 06:06,144,direct,tablet
10944,1906,235,save,2026-05-04 01:27,151,recommendation,tablet
10945,2083,1500,save,2026-04-06 13:28,69,email,mobile
10946,3413,698,click,2026-02-27 15:24,244,email,desktop
10947,2076,1742,view,2026-02-08 21:13,191,direct,tablet
10948,2420,517,click,2026-02-21 16:09,19,email,mobile
10949,4514,2830,view,2026-03-04 21:09,132,direct,desktop
10950,1285,2334,view,2026-03-19 07:47,116,search,tablet
10951,5195,2726,view,2026-01-23 17:49,293,email,desktop
10952,3219,1905,view,2026-03-07 19:13,110,email,desktop
10953,1381,1251,view,2026-01-25 02:59,28,direct,mobile
10954,5466,48,view,2026-04-18 19:08,10,direct,desktop
10955,5556,1063,save,2026-01-30 09:05,239,direct,tablet
10956,5777,1370,view,2026-02-08 20:42,9,email,tablet
10957,3682,2178,click,2026-05-03 14:59,96,direct,tablet
10958,2897,1418,click,2026-05-07 02:37,181,email,mobile
10959,1012,2805,save,2026-03-21 03:10,161,email,tablet
10960,5628,1239,click,2026-04-08 00:00,241,direct,tablet
10961,3155,2124,view,2026-03-25 03:47,183,search,tablet
10962,2952,2490,click,2026-04-23 15:09,58,search,mobile
10963,5679,2970,apply,2026-02-06 11:11,186,recommendation,mobile
10964,3414,948,view,2026-04-17 11:31,273,email,desktop
10965,2451,384,save,2026-01-12 15:15,300,recommendation,tablet
10966,5232,1404,click,2026-05-01 01:34,249,search,mobile
10967,3943,1362,apply,2026-03-07 01:38,50,direct,tablet
10968,3462,205,save,2026-02-11 19:05,153,recommendation,mobile
10969,4408,1274,save,2026-02-28 07:20,192,search,desktop
10970,5712,2808,apply,2026-04-12 06:35,109,recommendation,desktop
10971,3726,1092,view,2026-02-17 12:33,281,email,tablet
10972,5332,116,apply,2026-05-04 12:32,198,direct,mobile
10973,5044,88,apply,2026-04-29 08:04,276,direct,mobile
10974,3156,2949,click,2026-03-21 03:14,59,email,desktop
10975,5094,535,view,2026-04-28 15:02,92,email,tablet
10976,1314,1899,apply,2026-01-30 10:55,104,search,tablet
10977,5131,680,save,2026-03-22 19:54,48,recommendation,tablet
10978,1876,2165,save,2026-01-16 01:51,111,recommendation,mobile
10979,4817,1680,apply,2026-04-16 20:33,17,direct,tablet
10980,3591,1121,view,2026-04-26 00:12,103,email,mobile
10981,5486,245,apply,2026-04-20 10:05,204,email,mobile
10982,5291,665,view,2026-03-11 08:59,265,search,desktop
10983,5351,575,view,2026-04-05 01:50,49,recommendation,mobile
10984,4301,703,save,2026-01-28 22:00,186,search,mobile
10985,1294,1929,save,2026-03-07 13:39,115,email,tablet
10986,1150,2925,click,2026-04-16 09:37,247,direct,mobile
10987,3823,551,view,2026-04-20 13:14,292,direct,mobile
10988,4065,2135,save,2026-04-08 21:32,288,email,mobile
10989,3820,229,click,2026-04-13 15:15,145,recommendation,desktop
10990,5770,2833,save,2026-02-09 22:46,158,search,mobile
10991,3155,2678,view,2026-01-13 11:52,289,search,tablet
10992,5692,376,apply,2026-04-26 12:02,146,recommendation,tablet
10993,5341,962,click,2026-03-12 09:19,88,direct,desktop
10994,4843,7,view,2026-03-14 13:55,259,search,desktop
10995,4886,2529,apply,2026-03-25 22:36,41,search,mobile
10996,3045,1663,view,2026-04-12 01:26,44,search,tablet
10997,2345,1204,view,2026-01-11 05:55,83,search,desktop
10998,2933,2100,view,2026-01-26 17:15,34,search,mobile
10999,2564,518,view,2026-05-02 14:43,110,email,desktop
11000,5760,149,save,2026-04-09 19:39,282,email,tablet
11001,2512,2007,click,2026-04-28 08:13,192,search,desktop
11002,1188,1994,apply,2026-03-19 09:02,136,direct,tablet
11003,4181,300,save,2026-01-24 21:48,95,recommendation,tablet
11004,2133,776,apply,2026-01-31 22:37,242,direct,tablet
11005,4275,1192,click,2026-01-24 14:14,203,search,mobile
11006,2958,1215,apply,2026-02-17 22:24,214,direct,mobile
11007,2895,1425,view,2026-04-16 08:10,259,email,mobile
11008,2954,2479,view,2026-03-13 09:40,113,direct,mobile
11009,4199,2010,view,2026-01-28 15:15,215,email,tablet
11010,4839,426,save,2026-03-13 03:25,120,search,mobile
11011,5891,1341,view,2026-04-20 10:00,74,recommendation,tablet
11012,2916,308,view,2026-05-06 10:42,77,direct,desktop
11013,3252,1938,view,2026-04-23 07:10,220,direct,tablet
11014,2216,913,save,2026-03-13 15:47,124,search,desktop
11015,1685,537,click,2026-04-12 07:20,240,search,tablet
11016,2519,887,click,2026-02-07 01:16,125,email,desktop
11017,3392,2289,apply,2026-02-07 16:18,289,recommendation,tablet
11018,5164,1503,apply,2026-04-18 04:23,197,recommendation,mobile
11019,4884,1901,apply,2026-03-04 20:36,122,recommendation,desktop
11020,1249,629,save,2026-03-27 00:52,220,direct,mobile
11021,1962,2901,view,2026-02-12 06:08,184,email,tablet
11022,3046,97,apply,2026-04-13 15:39,119,recommendation,desktop
11023,5409,1701,apply,2026-01-28 17:01,21,direct,desktop
11024,4104,1019,view,2026-04-11 18:21,43,search,mobile
11025,4125,2151,view,2026-03-18 00:38,67,recommendation,tablet
11026,2365,2885,save,2026-04-16 04:18,247,recommendation,desktop
11027,1758,207,view,2026-02-07 03:03,16,search,mobile
11028,1543,2648,apply,2026-02-22 06:45,183,email,tablet
11029,3695,2844,apply,2026-05-03 20:39,111,email,tablet
11030,1981,2813,save,2026-04-28 04:49,160,search,mobile
11031,3496,1570,click,2026-03-08 17:53,107,email,tablet
11032,5866,1962,save,2026-02-13 12:58,153,recommendation,desktop
11033,3017,1739,save,2026-04-12 05:41,290,recommendation,mobile
11034,4639,318,apply,2026-03-18 19:21,78,direct,tablet
11035,3404,434,click,2026-02-19 16:19,13,recommendation,desktop
11036,2003,2357,save,2026-04-20 08:56,279,email,mobile
11037,2296,254,save,2026-03-03 04:46,154,direct,mobile
11038,4574,35,save,2026-01-15 13:11,131,email,tablet
11039,5026,1442,save,2026-05-03 21:57,104,search,tablet
11040,4016,79,apply,2026-05-04 11:12,294,recommendation,tablet
11041,1394,2476,view,2026-01-26 15:07,263,search,desktop
11042,2317,2570,click,2026-02-06 14:01,40,direct,desktop
11043,1121,2043,save,2026-05-01 16:41,12,email,mobile
11044,4786,2833,click,2026-02-15 10:14,218,direct,tablet
11045,4570,624,click,2026-04-29 12:09,147,direct,desktop
11046,2931,2643,view,2026-02-18 19:11,285,direct,desktop
11047,1835,2329,apply,2026-01-31 04:37,47,recommendation,desktop
11048,1613,2301,click,2026-03-10 17:31,59,direct,desktop
11049,4522,1147,save,2026-02-27 01:52,45,search,tablet
11050,4705,449,click,2026-04-14 22:57,55,email,tablet
11051,2795,2603,view,2026-03-16 09:43,206,direct,tablet
11052,3689,1060,view,2026-02-04 04:48,71,email,mobile
11053,5744,342,click,2026-04-27 15:59,187,direct,mobile
11054,5834,1833,save,2026-04-18 18:17,190,recommendation,tablet
11055,5737,2297,apply,2026-05-08 05:20,136,search,desktop
11056,4619,2287,view,2026-04-05 23:41,105,recommendation,desktop
11057,2091,938,save,2026-01-27 11:45,110,search,mobile
11058,3067,2982,view,2026-01-16 12:08,290,search,tablet
11059,3754,562,click,2026-01-27 10:27,32,search,mobile
11060,2747,2716,click,2026-03-06 04:52,255,email,desktop
11061,4123,929,save,2026-05-07 11:03,85,email,mobile
11062,5690,887,click,2026-03-29 01:35,38,search,mobile
11063,5090,440,save,2026-03-24 00:17,129,recommendation,mobile
11064,2494,2525,click,2026-02-19 23:05,228,recommendation,mobile
11065,5685,323,save,2026-02-25 13:10,89,email,desktop
11066,2433,1238,click,2026-04-07 05:16,256,recommendation,desktop
11067,5332,1034,apply,2026-04-30 13:31,83,direct,mobile
11068,4094,898,view,2026-04-09 02:56,134,email,tablet
11069,2998,2187,apply,2026-03-31 10:13,136,email,desktop
11070,5471,603,apply,2026-04-19 05:35,77,email,tablet
11071,3442,534,view,2026-03-17 09:59,81,email,desktop
11072,5342,2662,view,2026-02-25 00:02,51,direct,desktop
11073,3976,1096,save,2026-03-26 14:05,147,email,tablet
11074,3328,37,view,2026-03-21 15:30,74,recommendation,tablet
11075,2468,1006,view,2026-04-30 16:33,257,email,tablet
11076,2250,1087,view,2026-02-09 12:53,295,direct,desktop
11077,4692,1003,save,2026-05-02 21:49,53,search,desktop
11078,4243,1719,click,2026-04-06 21:18,187,search,tablet
11079,3825,2541,save,2026-03-27 01:31,283,email,mobile
11080,4675,1394,click,2026-02-09 02:30,107,email,mobile
11081,5462,612,apply,2026-05-07 20:21,13,search,desktop
11082,1696,2206,save,2026-01-17 10:31,38,search,desktop
11083,2107,377,view,2026-03-23 08:02,248,email,mobile
11084,1541,2780,click,2026-05-07 19:36,169,recommendation,mobile
11085,5606,2244,apply,2026-04-29 07:21,149,recommendation,mobile
11086,4167,45,apply,2026-03-17 09:10,273,search,desktop
11087,2407,2417,click,2026-04-11 00:29,240,email,tablet
11088,1140,438,view,2026-01-17 00:24,264,direct,mobile
11089,3964,1370,apply,2026-01-22 22:08,20,search,desktop
11090,1531,2949,apply,2026-01-23 17:10,118,search,desktop
11091,5315,654,view,2026-04-29 09:51,159,search,tablet
11092,2373,2095,view,2026-02-13 06:54,272,recommendation,tablet
11093,5985,2579,apply,2026-05-12 05:23,158,direct,tablet
11094,2064,402,view,2026-05-10 14:30,187,direct,mobile
11095,4487,761,view,2026-05-05 20:21,111,direct,mobile
11096,5980,2649,save,2026-02-17 01:23,221,direct,desktop
11097,3724,1141,save,2026-02-07 22:40,259,search,desktop
11098,3070,1254,click,2026-04-23 19:34,228,search,desktop
11099,3113,548,apply,2026-03-25 05:29,27,email,mobile
11100,3141,2514,save,2026-05-11 06:47,33,recommendation,mobile
11101,5059,1651,save,2026-03-22 15:03,236,recommendation,desktop
11102,3361,2611,save,2026-05-07 09:29,88,email,mobile
11103,2908,1758,apply,2026-01-21 18:42,267,search,desktop
11104,3086,1391,view,2026-01-14 00:14,160,recommendation,tablet
11105,3395,2278,click,2026-03-27 22:34,29,email,mobile
11106,5766,2943,view,2026-03-22 08:05,89,direct,tablet
11107,3856,1115,apply,2026-02-08 12:10,300,search,mobile
11108,2317,2086,click,2026-05-01 06:06,151,email,tablet
11109,5785,863,view,2026-02-25 19:50,197,recommendation,mobile
11110,1105,2823,view,2026-03-21 18:34,154,email,tablet
11111,4667,373,apply,2026-02-24 09:24,61,search,tablet
11112,4456,1826,save,2026-01-14 16:30,62,search,tablet
11113,1273,1004,apply,2026-01-31 15:01,135,email,tablet
11114,4987,2156,view,2026-03-27 18:10,177,direct,desktop
11115,5521,777,view,2026-02-12 03:17,12,email,mobile
11116,5108,1848,save,2026-04-01 23:43,244,recommendation,desktop
11117,5645,2834,view,2026-03-08 09:49,199,direct,tablet
11118,5975,131,view,2026-01-12 20:13,274,recommendation,mobile
11119,1816,1204,save,2026-04-13 19:42,234,email,desktop
11120,2874,418,view,2026-02-14 12:29,171,search,desktop
11121,3123,2071,apply,2026-04-05 17:31,223,direct,mobile
11122,2735,1185,save,2026-04-12 18:27,112,recommendation,desktop
11123,1728,2970,apply,2026-03-13 05:30,68,search,mobile
11124,1441,511,view,2026-03-27 02:46,105,search,mobile
11125,1758,1808,click,2026-01-20 00:19,178,search,desktop
11126,5774,537,click,2026-01-30 08:54,300,recommendation,desktop
11127,4819,2604,save,2026-02-10 10:14,292,search,mobile
11128,2005,160,apply,2026-02-27 16:39,173,search,desktop
11129,2008,2796,click,2026-04-20 18:21,286,email,desktop
11130,3992,488,apply,2026-01-31 00:22,195,search,mobile
11131,5151,1269,click,2026-01-20 06:59,174,recommendation,desktop
11132,5106,2856,save,2026-01-28 18:44,59,direct,mobile
11133,4987,1162,view,2026-01-20 07:11,32,direct,tablet
11134,4512,1523,view,2026-02-13 05:38,54,direct,mobile
11135,4935,1309,save,2026-02-25 10:10,294,recommendation,tablet
11136,1194,1627,save,2026-02-15 06:22,188,recommendation,desktop
11137,1491,1936,click,2026-01-19 19:52,26,search,mobile
11138,5384,2885,save,2026-04-19 10:58,176,direct,mobile
11139,1544,1997,click,2026-05-01 10:59,88,recommendation,desktop
11140,1123,1737,click,2026-01-21 02:26,75,search,mobile
11141,3559,694,view,2026-03-24 22:24,15,email,tablet
11142,2215,1680,click,2026-05-09 09:12,147,direct,desktop
11143,3461,1582,save,2026-05-10 17:01,210,recommendation,mobile
11144,5256,2309,save,2026-04-15 17:00,115,direct,mobile
11145,4047,2859,save,2026-02-25 22:06,171,direct,desktop
11146,5320,1065,apply,2026-04-15 18:24,193,recommendation,mobile
11147,5106,1451,apply,2026-02-25 09:37,277,direct,tablet
11148,2684,1628,click,2026-02-08 07:07,77,search,desktop
11149,1667,2645,apply,2026-01-17 23:47,31,direct,mobile
11150,1434,919,save,2026-03-12 06:51,29,email,tablet
11151,4130,934,save,2026-04-07 09:35,110,recommendation,desktop
11152,3362,497,click,2026-01-12 05:16,139,email,desktop
11153,3591,1067,click,2026-04-07 05:53,155,search,desktop
11154,2686,289,save,2026-02-11 16:35,53,recommendation,mobile
11155,2924,1398,click,2026-01-30 03:33,100,search,desktop
11156,5165,2697,apply,2026-05-09 09:23,75,email,tablet
11157,2156,668,save,2026-03-28 20:10,244,search,desktop
11158,3385,2249,save,2026-05-04 00:10,162,recommendation,mobile
11159,5494,746,click,2026-01-26 21:04,278,direct,mobile
11160,5012,2556,save,2026-01-19 09:54,79,recommendation,desktop
11161,5334,1065,save,2026-01-20 09:11,88,direct,desktop
11162,1971,231,save,2026-04-08 05:41,138,email,desktop
11163,2133,2771,view,2026-01-20 16:13,300,email,desktop
11164,2924,1744,apply,2026-03-28 07:48,71,recommendation,desktop
11165,3705,495,click,2026-02-15 02:29,128,recommendation,mobile
11166,4145,133,save,2026-04-16 06:43,83,email,tablet
11167,5102,2556,save,2026-01-13 13:29,201,recommendation,mobile
11168,3581,2321,apply,2026-02-17 03:50,255,search,tablet
11169,4136,2363,click,2026-04-01 05:12,107,recommendation,desktop
11170,4299,359,click,2026-03-08 14:23,198,email,tablet
11171,3361,1226,save,2026-03-18 13:36,213,email,mobile
11172,1217,1694,save,2026-03-29 23:49,89,direct,mobile
11173,2345,1332,save,2026-04-18 22:02,248,direct,mobile
11174,5572,1033,apply,2026-01-19 09:42,281,email,desktop
11175,5133,1117,view,2026-03-04 18:48,19,email,desktop
11176,2763,2923,click,2026-02-28 15:15,50,recommendation,tablet
11177,1467,1957,view,2026-03-19 19:21,100,email,tablet
11178,2162,2634,apply,2026-03-14 03:58,147,email,mobile
11179,5440,2267,view,2026-01-11 20:17,53,direct,desktop
11180,1573,2994,apply,2026-04-20 14:32,24,recommendation,tablet
11181,1049,2706,apply,2026-02-22 23:38,134,recommendation,tablet
11182,1226,625,apply,2026-04-26 17:05,109,search,desktop
11183,2313,195,click,2026-04-19 10:11,300,email,desktop
11184,3694,1400,apply,2026-05-04 09:37,147,search,desktop
11185,3289,318,save,2026-02-06 16:24,258,search,desktop
11186,4137,952,click,2026-02-16 18:34,206,direct,desktop
11187,4127,2280,click,2026-02-03 13:01,16,recommendation,tablet
11188,4322,2861,save,2026-04-23 23:16,285,email,mobile
11189,5436,710,view,2026-03-14 18:32,82,search,mobile
11190,2366,598,view,2026-03-01 15:58,145,search,desktop
11191,4200,637,save,2026-02-05 02:51,31,search,mobile
11192,1825,1378,click,2026-04-22 00:41,111,email,mobile
11193,4085,397,click,2026-02-27 07:56,189,recommendation,desktop
11194,4678,443,click,2026-01-31 12:03,291,direct,mobile
11195,1146,1203,view,2026-03-30 02:56,160,direct,tablet
11196,4695,1652,save,2026-04-20 21:04,176,search,tablet
11197,5125,1758,click,2026-04-17 23:12,18,email,desktop
11198,4743,2202,save,2026-02-20 10:01,103,direct,mobile
11199,1034,2422,click,2026-03-27 13:37,184,direct,mobile
11200,3847,2275,click,2026-05-06 21:09,180,search,mobile
11201,4718,1089,apply,2026-05-08 06:45,195,recommendation,mobile
11202,4438,800,apply,2026-02-10 01:36,262,search,mobile
11203,2375,835,apply,2026-04-03 14:08,268,direct,mobile
11204,2489,1107,view,2026-03-22 17:02,273,search,tablet
11205,3724,705,apply,2026-03-10 01:09,16,email,mobile
11206,1025,2342,save,2026-03-08 06:09,191,recommendation,mobile
11207,2997,2346,apply,2026-01-19 11:25,14,direct,desktop
11208,5924,613,save,2026-04-02 22:40,176,email,desktop
11209,2540,1262,view,2026-01-23 17:12,191,email,desktop
11210,5728,2296,apply,2026-03-06 00:48,108,search,tablet
11211,1220,347,save,2026-04-19 01:52,228,search,mobile
11212,2193,1639,apply,2026-05-05 13:17,151,email,mobile
11213,1765,1952,click,2026-03-01 09:47,162,recommendation,mobile
11214,4037,1187,save,2026-04-25 06:46,99,email,mobile
11215,1414,2281,apply,2026-04-09 21:48,166,recommendation,tablet
11216,2502,908,apply,2026-02-07 03:32,6,direct,desktop
11217,2395,1517,apply,2026-01-31 18:15,209,recommendation,tablet
11218,2501,1823,click,2026-01-25 02:30,126,search,mobile
11219,5421,1671,save,2026-01-24 11:34,141,direct,tablet
11220,3833,128,click,2026-01-21 08:04,184,recommendation,mobile
11221,1067,973,click,2026-04-02 08:52,156,direct,tablet
11222,5699,211,click,2026-03-26 15:54,54,email,desktop
11223,5905,1071,view,2026-02-06 12:41,91,direct,mobile
11224,2059,211,save,2026-05-11 19:16,116,email,tablet
11225,4436,575,view,2026-03-03 21:49,245,email,desktop
11226,1316,2410,view,2026-01-28 06:49,27,email,mobile
11227,5379,1594,click,2026-02-14 06:33,28,search,tablet
11228,4101,2828,save,2026-03-08 02:03,243,recommendation,desktop
11229,5752,1694,view,2026-01-19 14:32,273,recommendation,mobile
11230,4397,2463,view,2026-02-03 05:53,224,direct,tablet
11231,3941,683,view,2026-02-11 08:51,280,search,tablet
11232,1136,1109,apply,2026-04-23 12:04,273,recommendation,tablet
11233,4763,1914,click,2026-03-02 17:55,245,email,mobile
11234,3718,1476,apply,2026-04-16 10:18,216,recommendation,tablet
11235,3835,269,apply,2026-05-05 17:39,65,direct,desktop
11236,2187,2811,save,2026-01-20 05:49,79,email,mobile
11237,5537,2667,view,2026-02-12 18:10,289,search,desktop
11238,1715,1043,view,2026-03-14 20:50,297,direct,mobile
11239,5350,295,view,2026-04-27 12:24,54,email,tablet
11240,2156,1097,apply,2026-02-23 03:12,11,recommendation,mobile
11241,1862,2899,apply,2026-01-23 14:14,123,recommendation,tablet
11242,2863,1020,save,2026-05-11 13:45,164,search,tablet
11243,5122,1906,save,2026-03-01 01:27,149,recommendation,mobile
11244,1394,2874,apply,2026-03-16 21:12,277,direct,tablet
11245,5671,210,click,2026-04-22 17:30,264,direct,mobile
11246,3114,590,click,2026-02-14 15:53,99,email,mobile
11247,2380,1668,apply,2026-01-17 12:58,128,email,desktop
11248,5501,1315,view,2026-05-02 15:09,64,search,mobile
11249,2498,2879,apply,2026-03-17 19:05,153,search,mobile
11250,5822,2989,apply,2026-03-12 15:29,278,recommendation,desktop
11251,4493,197,view,2026-04-07 20:44,201,search,tablet
11252,5752,2781,view,2026-03-23 09:20,42,recommendation,tablet
11253,3324,2589,click,2026-01-18 05:37,14,recommendation,tablet
11254,3966,1254,save,2026-04-20 05:50,79,search,tablet
11255,1523,350,click,2026-04-07 06:57,177,email,mobile
11256,5226,571,apply,2026-03-15 10:04,65,search,desktop
11257,5617,1683,apply,2026-02-01 02:32,38,recommendation,mobile
11258,2102,1288,apply,2026-04-23 04:03,267,direct,tablet
11259,4902,2653,view,2026-01-28 04:06,241,recommendation,mobile
11260,3526,2709,apply,2026-04-12 05:01,215,recommendation,desktop
11261,2353,1858,click,2026-04-24 23:23,65,search,mobile
11262,2853,2900,click,2026-04-17 14:10,127,recommendation,tablet
11263,1720,1299,save,2026-03-03 14:37,292,direct,mobile
11264,3550,992,click,2026-01-11 12:52,251,search,tablet
11265,4316,250,save,2026-04-19 12:04,59,direct,tablet
11266,1097,116,click,2026-03-25 03:02,65,recommendation,desktop
11267,2994,150,save,2026-01-24 08:12,262,email,mobile
11268,4520,2589,click,2026-05-05 01:52,27,search,desktop
11269,2276,1239,save,2026-03-26 22:26,190,recommendation,desktop
11270,4952,1194,save,2026-02-14 17:11,148,email,mobile
