job_id,title,company,location,job_type,experience_level,skills,salary_min,salary_max,posted_date,status
1626,Data Analyst,Google,Pune,Hybrid,Mid,"TensorFlow,MLOps,Python",382647,993497,2025-12-19,Closed
1627,DevOps Engineer,Adobe,Chennai,Remote,Mid,"Cybersecurity,Networking,Linux",1041937,1702609,2025-11-30,Open
1628,Frontend Developer,IBM,Remote,Hybrid,Junior,"Python,SQL,ML",1204997,2190683,2026-03-18,Open
1629,Data Scientist,Microsoft,Chennai,Full-time,Junior,"Java,Spring,AWS",926605,1806197,2026-03-21,Open
1630,Data Scientist,Infosys,Mumbai,Internship,Mid,"Flutter,Firebase,Dart",1040644,2202379,2026-03-25,Closed
1631,Mobile Developer,Accenture,Delhi,Internship,Mid,"Java,Spring,AWS",1741804,2509949,2026-01-31,Open
1632,Frontend Developer,TechMahindra,Remote,Hybrid,Junior,"Cybersecurity,Networking,Linux",877546,2037508,2026-01-17,Closed
1633,Full Stack Developer,TechMahindra,Chennai,Internship,Mid,"Docker,Kubernetes,CI/CD",359120,661925,2025-11-20,Open
1634,Cybersecurity Analyst,Amazon,Chennai,Hybrid,Junior,"Java,Spring,AWS",1768892,2371965,2025-11-21,Closed
1635,Data Analyst,Infosys,Delhi,Internship,Mid,"TensorFlow,MLOps,Python",1544072,1943453,2025-12-15,Open
1636,Data Scientist,TCS,Chennai,Hybrid,Senior,"Cybersecurity,Networking,Linux",841348,1818372,2025-12-20,Open
1637,Full Stack Developer,TechMahindra,Delhi,Internship,Senior,"React,Node.js,JS",1782376,2764567,2026-03-02,Closed
1638,DevOps Engineer,Google,Delhi,Internship,Mid,"TensorFlow,MLOps,Python",1059294,1779711,2026-02-11,Open
1639,Backend Engineer,Adobe,Kolkata,Hybrid,Junior,"TensorFlow,MLOps,Python",630683,1817132,2026-03-17,Open
1640,Data Analyst,Wipro,Kolkata,Hybrid,Junior,"Python,SQL,ML",516067,767675,2025-11-19,Open
1641,Cloud Engineer,Google,Mumbai,Full-time,Junior,"React,Node.js,JS",383181,1320801,2026-03-27,Closed
1642,DevOps Engineer,Microsoft,Hyderabad,Hybrid,Senior,"React,Node.js,JS",1267912,1491791,2026-04-04,Closed
1643,Data Scientist,Wipro,Mumbai,Hybrid,Senior,"TensorFlow,MLOps,Python",739208,1773007,2025-12-21,Closed
1644,Cloud Engineer,Google,Chennai,Remote,Mid,"React,Node.js,JS",983410,2128157,2025-11-30,Closed
1645,Mobile Developer,Amazon,Bangalore,Internship,Senior,"Docker,Kubernetes,CI/CD",315698,1085664,2026-04-02,Closed
1646,Frontend Developer,Microsoft,Chennai,Hybrid,Junior,"Cybersecurity,Networking,Linux",1530828,2372285,2025-12-17,Closed
1647,Mobile Developer,Flipkart,Hyderabad,Remote,Junior,"Python,SQL,ML",1548428,2590216,2026-01-12,Open
1648,Cloud Engineer,IBM,Chennai,Remote,Junior,"Docker,Kubernetes,CI/CD",818589,1475115,2026-03-17,Open
1649,Backend Engineer,Razorpay,Remote,Internship,Mid,"Java,Spring,AWS",501739,1063590,2025-12-25,Open
1650,DevOps Engineer,Microsoft,Remote,Full-time,Mid,"React,Node.js,JS",557779,1315138,2025-12-16,Open
1651,DevOps Engineer,Microsoft,Bangalore,Full-time,Junior,"Cybersecurity,Networking,Linux",1438089,2528677,2026-03-31,Closed
1652,Full Stack Developer,Razorpay,Pune,Hybrid,Mid,"React,Node.js,JS",974240,2148293,2026-04-14,Open
1653,Backend Engineer,HCL,Bangalore,Internship,Mid,"Cybersecurity,Networking,Linux",346607,734527,2026-03-11,Closed
1654,Mobile Developer,Accenture,Chennai,Internship,Senior,"Flutter,Firebase,Dart",932253,1176460,2026-03-09,Open
1655,DevOps Engineer,HCL,Remote,Hybrid,Senior,"Python,SQL,ML",501169,1138986,2026-01-26,Open
1656,ML Engineer,Google,Remote,Full-time,Senior,"TensorFlow,MLOps,Python",1609416,2746669,2026-02-04,Closed
1657,Mobile Developer,TCS,Bangalore,Internship,Senior,"Flutter,Firebase,Dart",1360675,2526279,2026-04-25,Closed
1658,DevOps Engineer,Adobe,Hyderabad,Internship,Junior,"Cybersecurity,Networking,Linux",1140333,1678596,2026-03-31,Open
1659,Frontend Developer,Amazon,Pune,Hybrid,Junior,"Python,SQL,ML",1120859,2300412,2025-12-10,Open
1660,Cybersecurity Analyst,Adobe,Remote,Hybrid,Junior,"Cybersecurity,Networking,Linux",1217830,1923611,2026-02-25,Closed
1661,Data Scientist,Infosys,Kolkata,Internship,Junior,"Java,Spring,AWS",1641790,2576840,2026-05-01,Open
1662,Cloud Engineer,Amazon,Hyderabad,Remote,Senior,"Java,Spring,AWS",1247125,2300676,2025-12-24,Open
1663,Backend Engineer,Google,Chennai,Remote,Junior,"Flutter,Firebase,Dart",1558548,2732272,2026-02-23,Closed
1664,Cloud Engineer,TechMahindra,Bangalore,Remote,Mid,"Python,SQL,ML",1316708,1535505,2026-02-10,Closed
1665,Mobile Developer,Wipro,Remote,Internship,Senior,"Cybersecurity,Networking,Linux",1593313,2191940,2025-12-21,Open
1666,Frontend Developer,Wipro,Mumbai,Internship,Junior,"Cybersecurity,Networking,Linux",448055,1414447,2026-04-21,Closed
1667,Data Analyst,Wipro,Delhi,Hybrid,Mid,"Java,Spring,AWS",317837,633105,2026-04-24,Closed
1668,Data Analyst,TCS,Chennai,Remote,Junior,"React,Node.js,JS",1575687,2763911,2026-03-07,Open
1669,DevOps Engineer,IBM,Remote,Hybrid,Junior,"Python,SQL,ML",1435009,2336680,2026-02-20,Open
1670,Cloud Engineer,Accenture,Delhi,Internship,Senior,"React,Node.js,JS",591259,1447072,2025-12-08,Open
1671,Data Analyst,Amazon,Delhi,Hybrid,Senior,"Java,Spring,AWS",1479787,1785930,2025-12-25,Open
1672,Data Scientist,IBM,Mumbai,Internship,Senior,"Cybersecurity,Networking,Linux",1160305,1501435,2026-01-06,Closed
1673,Data Analyst,Infosys,Remote,Internship,Mid,"Python,SQL,ML",1349543,2532761,2025-12-11,Open
1674,ML Engineer,HCL,Bangalore,Internship,Junior,"Cybersecurity,Networking,Linux",698682,1565981,2026-01-26,Open
1675,Mobile Developer,Google,Delhi,Hybrid,Junior,"TensorFlow,MLOps,Python",598827,812822,2026-04-14,Open
1676,Cloud Engineer,Adobe,Mumbai,Remote,Mid,"Cybersecurity,Networking,Linux",824845,1625617,2026-04-04,Open
1677,Data Analyst,TCS,Bangalore,Internship,Senior,"React,Node.js,JS",603691,1199226,2026-04-14,Open
1678,Backend Engineer,Infosys,Mumbai,Full-time,Senior,"React,Node.js,JS",1399887,2032811,2026-02-06,Closed
1679,Data Scientist,IBM,Kolkata,Internship,Senior,"Java,Spring,AWS",438039,892054,2026-03-27,Closed
1680,Cybersecurity Analyst,Razorpay,Remote,Full-time,Mid,"Python,SQL,ML",909748,1783874,2026-03-18,Closed
1681,Backend Engineer,TCS,Mumbai,Hybrid,Mid,"React,Node.js,JS",1008353,1604568,2026-01-08,Closed
1682,Frontend Developer,Flipkart,Hyderabad,Hybrid,Mid,"Java,Spring,AWS",621311,1715479,2025-12-18,Closed
1683,Cybersecurity Analyst,TechMahindra,Bangalore,Hybrid,Mid,"Java,Spring,AWS",540422,1435525,2025-12-16,Open
1684,DevOps Engineer,TechMahindra,Remote,Internship,Senior,"React,Node.js,JS",1211778,1749616,2026-02-25,Open
1685,Full Stack Developer,Adobe,Kolkata,Remote,Mid,"Python,SQL,ML",1674423,2519125,2025-11-25,Open
1686,Cloud Engineer,Infosys,Bangalore,Remote,Mid,"TensorFlow,MLOps,Python",1407469,2518125,2025-12-22,Open
1687,Frontend Developer,Adobe,Bangalore,Internship,Junior,"React,Node.js,JS",328093,963825,2026-04-13,Closed
1688,Cloud Engineer,Razorpay,Mumbai,Internship,Junior,"Docker,Kubernetes,CI/CD",1075196,1728129,2026-03-23,Closed
1689,Backend Engineer,Accenture,Delhi,Hybrid,Mid,"Cybersecurity,Networking,Linux",1598989,2638039,2026-02-11,Open
1690,Mobile Developer,Microsoft,Remote,Full-time,Mid,"Cybersecurity,Networking,Linux",1244951,1900519,2026-02-06,Open
1691,Cybersecurity Analyst,Razorpay,Remote,Hybrid,Senior,"Flutter,Firebase,Dart",1605989,2367340,2026-04-12,Closed
1692,Full Stack Developer,Infosys,Remote,Hybrid,Junior,"React,Node.js,JS",579665,1114284,2026-04-13,Open
1693,ML Engineer,HCL,Remote,Internship,Mid,"Python,SQL,ML",302639,1321581,2026-05-10,Open
1694,Backend Engineer,Google,Pune,Internship,Junior,"Cybersecurity,Networking,Linux",933292,1470984,2025-12-04,Open
1695,Data Scientist,Microsoft,Hyderabad,Remote,Senior,"React,Node.js,JS",904313,1244549,2025-12-17,Closed
1696,DevOps Engineer,Google,Bangalore,Remote,Junior,"Flutter,Firebase,Dart",760560,1496420,2026-01-02,Closed
1697,Data Scientist,IBM,Bangalore,Internship,Senior,"Java,Spring,AWS",1160842,1812820,2026-04-14,Closed
1698,ML Engineer,Google,Chennai,Full-time,Junior,"TensorFlow,MLOps,Python",1552756,1806020,2026-03-24,Closed
1699,Mobile Developer,TechMahindra,Remote,Internship,Senior,"Cybersecurity,Networking,Linux",374713,1526165,2026-04-29,Closed
1700,Frontend Developer,Amazon,Kolkata,Remote,Mid,"Flutter,Firebase,Dart",722535,1015583,2026-03-29,Open
1701,Data Analyst,Amazon,Pune,Remote,Junior,"Python,SQL,ML",1354515,2442954,2026-04-18,Closed
1702,Data Scientist,Google,Bangalore,Internship,Senior,"Docker,Kubernetes,CI/CD",462753,1191099,2025-12-15,Closed
1703,ML Engineer,Accenture,Delhi,Full-time,Senior,"Java,Spring,AWS",630603,1247790,2026-02-26,Closed
1704,Frontend Developer,Amazon,Kolkata,Internship,Junior,"React,Node.js,JS",1050237,1640813,2025-12-08,Open
1705,Full Stack Developer,TCS,Pune,Full-time,Senior,"Python,SQL,ML",1772540,2821147,2025-12-19,Open
1706,Data Scientist,TCS,Pune,Remote,Mid,"Flutter,Firebase,Dart",1282216,1974876,2026-04-13,Closed
1707,Data Analyst,Razorpay,Mumbai,Remote,Mid,"Docker,Kubernetes,CI/CD",1538837,2091209,2026-04-11,Open
1708,Cloud Engineer,Razorpay,Delhi,Hybrid,Mid,"Python,SQL,ML",468193,1413982,2026-02-13,Closed
1709,DevOps Engineer,Google,Remote,Hybrid,Senior,"TensorFlow,MLOps,Python",1054880,1726461,2026-03-26,Closed
1710,ML Engineer,Wipro,Hyderabad,Full-time,Junior,"React,Node.js,JS",1417629,1695933,2025-12-06,Closed
1711,DevOps Engineer,Accenture,Delhi,Hybrid,Mid,"React,Node.js,JS",1037697,1764101,2026-02-18,Open
1712,Data Scientist,HCL,Remote,Full-time,Senior,"Flutter,Firebase,Dart",1118999,1595414,2026-02-24,Open
1713,Data Scientist,Microsoft,Kolkata,Hybrid,Junior,"Docker,Kubernetes,CI/CD",714464,1027311,2026-02-22,Open
1714,Data Analyst,Microsoft,Mumbai,Hybrid,Junior,"Python,SQL,ML",850073,1423184,2025-12-01,Open
1715,ML Engineer,Adobe,Pune,Remote,Mid,"Python,SQL,ML",1505836,1764716,2026-04-03,Closed
1716,Cybersecurity Analyst,IBM,Pune,Remote,Junior,"React,Node.js,JS",1245584,1640099,2026-01-17,Open
1717,Data Scientist,IBM,Mumbai,Full-time,Junior,"React,Node.js,JS",1672868,2847750,2025-11-19,Open
1718,Backend Engineer,Wipro,Pune,Remote,Senior,"Docker,Kubernetes,CI/CD",1724291,2771325,2026-04-17,Closed
1719,Backend Engineer,Amazon,Hyderabad,Full-time,Senior,"Cybersecurity,Networking,Linux",1459736,1926566,2026-01-11,Closed
1720,ML Engineer,TCS,Mumbai,Internship,Junior,"Flutter,Firebase,Dart",680076,1045077,2026-03-18,Open
1721,Mobile Developer,Razorpay,Bangalore,Internship,Mid,"Python,SQL,ML",1606748,2312765,2025-12-04,Closed
1722,Full Stack Developer,TCS,Delhi,Hybrid,Mid,"React,Node.js,JS",545939,1510683,2026-01-30,Open
1723,Cloud Engineer,Accenture,Delhi,Full-time,Senior,"Docker,Kubernetes,CI/CD",1638987,2651177,2026-03-25,Open
1724,Full Stack Developer,HCL,Mumbai,Internship,Senior,"Docker,Kubernetes,CI/CD",1304139,2264151,2026-01-22,Closed
1725,Full Stack Developer,Microsoft,Kolkata,Hybrid,Junior,"TensorFlow,MLOps,Python",640324,1696159,2026-04-03,Closed
1726,Mobile Developer,Accenture,Kolkata,Internship,Mid,"Flutter,Firebase,Dart",437942,1149073,2026-03-01,Open
1727,Data Scientist,Accenture,Bangalore,Internship,Senior,"Cybersecurity,Networking,Linux",1678919,2520694,2026-04-12,Closed
1728,Backend Engineer,Adobe,Hyderabad,Full-time,Junior,"Python,SQL,ML",554799,798313,2026-01-07,Open
1729,DevOps Engineer,TechMahindra,Remote,Remote,Junior,"Docker,Kubernetes,CI/CD",929206,1150637,2026-02-25,Open
1730,Frontend Developer,TechMahindra,Remote,Full-time,Junior,"Python,SQL,ML",1083567,1425836,2026-01-05,Open
1731,Cloud Engineer,HCL,Bangalore,Full-time,Mid,"Flutter,Firebase,Dart",1485104,2576099,2026-03-15,Open
1732,Cybersecurity Analyst,Amazon,Hyderabad,Full-time,Mid,"Docker,Kubernetes,CI/CD",1186973,1522959,2026-04-14,Closed
1733,Cloud Engineer,Flipkart,Remote,Hybrid,Junior,"Flutter,Firebase,Dart",1676915,2838373,2026-01-29,Closed
1734,DevOps Engineer,Adobe,Mumbai,Hybrid,Senior,"Cybersecurity,Networking,Linux",406537,1031334,2026-02-22,Closed
1735,DevOps Engineer,Amazon,Bangalore,Hybrid,Senior,"TensorFlow,MLOps,Python",1696180,2038966,2026-01-03,Closed
1736,Mobile Developer,Google,Kolkata,Hybrid,Mid,"Python,SQL,ML",911146,2004712,2026-03-29,Closed
1737,Backend Engineer,Razorpay,Kolkata,Remote,Mid,"React,Node.js,JS",991844,2119292,2026-04-15,Closed
1738,Mobile Developer,Microsoft,Hyderabad,Remote,Senior,"React,Node.js,JS",1073537,1453840,2026-03-27,Open
1739,Data Analyst,Adobe,Hyderabad,Remote,Senior,"Java,Spring,AWS",464929,823590,2026-05-06,Closed
1740,Mobile Developer,Adobe,Mumbai,Remote,Senior,"Flutter,Firebase,Dart",750037,1262742,2025-12-12,Closed
1741,Data Scientist,Microsoft,Mumbai,Remote,Senior,"Cybersecurity,Networking,Linux",1316767,1583230,2025-12-22,Open
1742,ML Engineer,Microsoft,Pune,Hybrid,Junior,"React,Node.js,JS",1210800,2372418,2026-02-09,Open
1743,Full Stack Developer,Accenture,Remote,Full-time,Junior,"Java,Spring,AWS",1412562,2529833,2026-04-08,Closed
1744,ML Engineer,Flipkart,Pune,Remote,Junior,"Java,Spring,AWS",472153,1507229,2025-12-27,Closed
1745,Backend Engineer,TCS,Hyderabad,Hybrid,Junior,"Flutter,Firebase,Dart",546235,1277600,2025-12-23,Closed
1746,DevOps Engineer,Wipro,Kolkata,Full-time,Mid,"Flutter,Firebase,Dart",1351667,2041604,2026-02-22,Closed
1747,Backend Engineer,TCS,Kolkata,Internship,Mid,"Java,Spring,AWS",544953,1585690,2026-01-16,Open
1748,Backend Engineer,Infosys,Bangalore,Remote,Junior,"Python,SQL,ML",805647,1951795,2025-11-28,Open
1749,Cybersecurity Analyst,Amazon,Pune,Remote,Mid,"Cybersecurity,Networking,Linux",1211698,1992296,2025-12-25,Open
1750,ML Engineer,Google,Mumbai,Internship,Junior,"Java,Spring,AWS",653959,1760839,2025-12-31,Closed
1751,Cybersecurity Analyst,Flipkart,Chennai,Internship,Senior,"Flutter,Firebase,Dart",1729424,2321236,2025-12-31,Closed
1752,Cloud Engineer,Microsoft,Hyderabad,Remote,Senior,"TensorFlow,MLOps,Python",1120575,1385939,2025-12-30,Open
1753,Mobile Developer,Flipkart,Hyderabad,Internship,Senior,"Docker,Kubernetes,CI/CD",964391,1507161,2025-11-15,Open
1754,Cloud Engineer,Accenture,Mumbai,Full-time,Senior,"Python,SQL,ML",1707055,2232999,2026-02-27,Open
1755,Backend Engineer,Amazon,Delhi,Remote,Mid,"TensorFlow,MLOps,Python",863618,1894528,2025-12-12,Open
1756,Mobile Developer,Razorpay,Hyderabad,Remote,Mid,"TensorFlow,MLOps,Python",719832,1175939,2026-02-09,Open
1757,DevOps Engineer,IBM,Delhi,Full-time,Senior,"Flutter,Firebase,Dart",1364911,2428918,2026-03-04,Closed
1758,Cloud Engineer,IBM,Remote,Internship,Senior,"Python,SQL,ML",1274379,1629211,2025-12-05,Open
1759,Frontend Developer,Microsoft,Bangalore,Full-time,Senior,"Java,Spring,AWS",1343368,2022604,2026-02-05,Closed
1760,Cloud Engineer,IBM,Hyderabad,Remote,Junior,"Docker,Kubernetes,CI/CD",410180,1163536,2026-04-14,Closed
1761,Mobile Developer,Wipro,Delhi,Hybrid,Junior,"Python,SQL,ML",1243760,2227878,2026-02-02,Closed
1762,Data Scientist,TechMahindra,Hyderabad,Full-time,Senior,"TensorFlow,MLOps,Python",645781,1525947,2026-04-30,Open
1763,Cybersecurity Analyst,Amazon,Delhi,Hybrid,Junior,"Python,SQL,ML",1740117,2812245,2026-04-22,Open
1764,Mobile Developer,IBM,Delhi,Remote,Junior,"React,Node.js,JS",535931,1581374,2026-03-10,Open
1765,Full Stack Developer,Microsoft,Pune,Remote,Mid,"TensorFlow,MLOps,Python",1291981,2088959,2026-05-01,Open
1766,Data Scientist,Flipkart,Bangalore,Hybrid,Junior,"React,Node.js,JS",1279252,1969126,2026-01-13,Open
1767,Cybersecurity Analyst,Accenture,Chennai,Remote,Junior,"TensorFlow,MLOps,Python",1737510,2067045,2025-12-07,Closed
1768,Frontend Developer,Microsoft,Chennai,Remote,Mid,"Docker,Kubernetes,CI/CD",1011351,2175278,2026-03-26,Closed
1769,Cybersecurity Analyst,Infosys,Mumbai,Hybrid,Senior,"Java,Spring,AWS",1795371,2728418,2026-03-27,Open
1770,Cybersecurity Analyst,Wipro,Kolkata,Remote,Junior,"React,Node.js,JS",1535346,1777577,2026-02-20,Closed
1771,Cloud Engineer,Flipkart,Bangalore,Internship,Senior,"Python,SQL,ML",323673,833127,2026-01-20,Open
1772,DevOps Engineer,Flipkart,Bangalore,Full-time,Senior,"Docker,Kubernetes,CI/CD",991679,2138417,2025-12-15,Closed
1773,Data Scientist,Accenture,Remote,Remote,Senior,"Java,Spring,AWS",1778794,2245394,2026-02-04,Closed
1774,Cybersecurity Analyst,TechMahindra,Pune,Hybrid,Mid,"TensorFlow,MLOps,Python",841646,1918983,2026-03-14,Open
1775,Full Stack Developer,Flipkart,Mumbai,Hybrid,Mid,"TensorFlow,MLOps,Python",831369,1589646,2026-04-27,Open
1776,Data Scientist,Accenture,Remote,Remote,Mid,"Docker,Kubernetes,CI/CD",563061,948774,2026-02-09,Open
1777,Cloud Engineer,Accenture,Mumbai,Hybrid,Senior,"Docker,Kubernetes,CI/CD",444406,1386853,2026-04-08,Closed
1778,ML Engineer,Google,Delhi,Full-time,Junior,"TensorFlow,MLOps,Python",854011,1187880,2025-11-17,Open
1779,ML Engineer,Accenture,Remote,Full-time,Junior,"Docker,Kubernetes,CI/CD",903022,1964407,2026-02-14,Open
1780,Cybersecurity Analyst,HCL,Kolkata,Hybrid,Mid,"Java,Spring,AWS",1123024,2232607,2026-03-15,Open
1781,Cybersecurity Analyst,TCS,Chennai,Hybrid,Mid,"TensorFlow,MLOps,Python",1102720,1976787,2025-12-08,Open
1782,Cloud Engineer,Flipkart,Kolkata,Full-time,Mid,"React,Node.js,JS",793098,1126840,2025-12-04,Closed
1783,Frontend Developer,Razorpay,Pune,Internship,Mid,"Python,SQL,ML",1397834,1706973,2026-03-29,Closed
1784,Full Stack Developer,TCS,Mumbai,Internship,Junior,"Java,Spring,AWS",1308549,1828273,2026-01-22,Open
1785,ML Engineer,IBM,Hyderabad,Full-time,Senior,"Java,Spring,AWS",1635774,2231057,2026-02-12,Closed
1786,Data Analyst,Infosys,Chennai,Remote,Junior,"Python,SQL,ML",660547,897370,2025-11-13,Closed
1787,DevOps Engineer,IBM,Chennai,Hybrid,Junior,"Docker,Kubernetes,CI/CD",1448638,2249178,2026-04-17,Closed
1788,ML Engineer,Adobe,Pune,Full-time,Mid,"Java,Spring,AWS",1250297,1639954,2026-04-24,Open
1789,Full Stack Developer,HCL,Kolkata,Hybrid,Mid,"TensorFlow,MLOps,Python",802717,1317232,2026-01-25,Open
1790,Backend Engineer,Infosys,Pune,Internship,Mid,"Python,SQL,ML",325145,780588,2026-04-17,Closed
1791,Backend Engineer,Adobe,Hyderabad,Hybrid,Senior,"Flutter,Firebase,Dart",766312,1678235,2025-12-03,Closed
1792,ML Engineer,TCS,Pune,Hybrid,Senior,"Docker,Kubernetes,CI/CD",1760242,2283496,2026-01-07,Closed
1793,Data Scientist,IBM,Delhi,Full-time,Mid,"React,Node.js,JS",319798,1253619,2026-01-18,Open
1794,Frontend Developer,IBM,Mumbai,Remote,Senior,"Cybersecurity,Networking,Linux",897036,1170504,2026-03-16,Closed
1795,Data Analyst,TechMahindra,Chennai,Hybrid,Junior,"Java,Spring,AWS",405460,1525394,2026-04-22,Open
1796,Mobile Developer,Razorpay,Pune,Internship,Senior,"Java,Spring,AWS",376385,624773,2026-03-21,Open
1797,Frontend Developer,Adobe,Pune,Internship,Junior,"Cybersecurity,Networking,Linux",1248315,2041006,2026-04-11,Closed
1798,Data Analyst,Wipro,Kolkata,Full-time,Senior,"Docker,Kubernetes,CI/CD",1319718,1644194,2026-02-16,Closed
1799,DevOps Engineer,Microsoft,Pune,Internship,Junior,"Java,Spring,AWS",1465500,1763505,2026-04-03,Open
1800,Data Scientist,Wipro,Chennai,Internship,Mid,"Cybersecurity,Networking,Linux",960932,1586144,2026-01-06,Closed
1801,Full Stack Developer,Razorpay,Pune,Remote,Junior,"TensorFlow,MLOps,Python",1131352,2327194,2026-02-12,Closed
1802,Cloud Engineer,Infosys,Chennai,Hybrid,Senior,"Cybersecurity,Networking,Linux",449536,890636,2025-12-15,Closed
1803,Full Stack Developer,TechMahindra,Bangalore,Remote,Senior,"Flutter,Firebase,Dart",1557139,2236492,2026-02-27,Open
1804,Data Analyst,Razorpay,Chennai,Internship,Mid,"TensorFlow,MLOps,Python",1260390,1997279,2026-03-17,Closed
1805,Mobile Developer,HCL,Remote,Internship,Junior,"React,Node.js,JS",1547492,2362317,2026-04-29,Open
1806,Frontend Developer,Infosys,Delhi,Full-time,Junior,"Cybersecurity,Networking,Linux",963615,1335004,2026-03-07,Closed
1807,Frontend Developer,Google,Chennai,Internship,Junior,"React,Node.js,JS",1409167,2272221,2025-12-29,Closed
1808,DevOps Engineer,IBM,Pune,Internship,Mid,"Flutter,Firebase,Dart",717134,1635866,2025-11-21,Open
1809,ML Engineer,Razorpay,Hyderabad,Full-time,Mid,"Python,SQL,ML",884643,1721368,2026-01-14,Closed
1810,Full Stack Developer,Amazon,Hyderabad,Full-time,Junior,"Flutter,Firebase,Dart",690998,1735872,2026-05-11,Open
1811,Data Scientist,TechMahindra,Delhi,Full-time,Junior,"TensorFlow,MLOps,Python",1163550,1651258,2025-11-15,Closed
1812,Backend Engineer,TCS,Hyderabad,Full-time,Mid,"TensorFlow,MLOps,Python",1678782,2298445,2026-05-03,Closed
1813,Full Stack Developer,IBM,Hyderabad,Full-time,Mid,"Flutter,Firebase,Dart",813011,1896704,2026-01-01,Open
1814,Cybersecurity Analyst,HCL,Hyderabad,Internship,Junior,"Docker,Kubernetes,CI/CD",446655,1284731,2026-04-05,Closed
1815,Full Stack Developer,Amazon,Bangalore,Full-time,Senior,"Docker,Kubernetes,CI/CD",902592,1169411,2026-01-25,Closed
1816,Mobile Developer,Infosys,Mumbai,Remote,Senior,"Cybersecurity,Networking,Linux",1703488,1986391,2026-02-17,Closed
1817,Frontend Developer,TCS,Chennai,Hybrid,Junior,"Python,SQL,ML",1404940,2471427,2026-02-15,Open
1818,ML Engineer,TCS,Delhi,Internship,Senior,"React,Node.js,JS",685691,1515987,2025-12-31,Open
1819,Mobile Developer,TechMahindra,Kolkata,Internship,Mid,"Flutter,Firebase,Dart",627754,1045676,2026-01-10,Open
1820,DevOps Engineer,Razorpay,Hyderabad,Internship,Senior,"Python,SQL,ML",1200060,1574460,2026-01-25,Closed
1821,Cloud Engineer,TechMahindra,Chennai,Full-time,Senior,"Docker,Kubernetes,CI/CD",648945,1314336,2025-11-14,Open
1822,Data Scientist,Google,Kolkata,Hybrid,Senior,"Cybersecurity,Networking,Linux",1716400,2180602,2026-05-02,Open
1823,Mobile Developer,Accenture,Delhi,Full-time,Mid,"Flutter,Firebase,Dart",1743282,2116450,2026-03-05,Closed
1824,Cloud Engineer,Flipkart,Mumbai,Full-time,Mid,"React,Node.js,JS",1703574,2872936,2026-01-09,Closed
1825,ML Engineer,Wipro,Hyderabad,Internship,Junior,"Flutter,Firebase,Dart",1783035,2311664,2026-02-03,Closed
1826,DevOps Engineer,Microsoft,Hyderabad,Hybrid,Senior,"React,Node.js,JS",996373,1652931,2026-05-11,Open
1827,Mobile Developer,IBM,Bangalore,Internship,Senior,"React,Node.js,JS",451737,1423999,2026-03-08,Open
1828,Cybersecurity Analyst,Wipro,Pune,Internship,Mid,"React,Node.js,JS",799178,1048663,2026-02-03,Closed
1829,Data Analyst,Flipkart,Chennai,Full-time,Senior,"Cybersecurity,Networking,Linux",930300,1517752,2025-11-27,Open
1830,Cybersecurity Analyst,Amazon,Bangalore,Hybrid,Senior,"Java,Spring,AWS",1094534,1741642,2026-05-08,Closed
1831,DevOps Engineer,Microsoft,Kolkata,Hybrid,Junior,"Java,Spring,AWS",1152667,2231704,2026-01-14,Open
1832,Cybersecurity Analyst,Wipro,Chennai,Full-time,Junior,"React,Node.js,JS",1317926,2213214,2025-12-29,Open
1833,Backend Engineer,Adobe,Delhi,Hybrid,Mid,"Java,Spring,AWS",882604,1688805,2026-05-02,Closed
1834,Backend Engineer,IBM,Pune,Full-time,Junior,"Flutter,Firebase,Dart",950317,2032421,2026-01-08,Closed
1835,Data Scientist,Infosys,Hyderabad,Full-time,Mid,"Docker,Kubernetes,CI/CD",862031,1093617,2025-12-28,Closed
1836,Data Scientist,Google,Kolkata,Hybrid,Senior,"Docker,Kubernetes,CI/CD",1294215,2120405,2026-02-24,Closed
1837,Backend Engineer,TCS,Kolkata,Remote,Senior,"TensorFlow,MLOps,Python",581741,1483769,2025-12-08,Open
1838,Data Analyst,IBM,Remote,Remote,Senior,"React,Node.js,JS",1757692,2482020,2026-02-26,Closed
1839,ML Engineer,Amazon,Remote,Internship,Junior,"Cybersecurity,Networking,Linux",1599634,2253112,2025-11-23,Open
1840,Backend Engineer,HCL,Kolkata,Full-time,Mid,"Flutter,Firebase,Dart",478137,1009342,2026-01-15,Closed
1841,Mobile Developer,Razorpay,Mumbai,Full-time,Junior,"Python,SQL,ML",1447014,1719095,2026-04-23,Closed
1842,Cloud Engineer,Amazon,Hyderabad,Internship,Mid,"Java,Spring,AWS",943326,1466715,2026-01-07,Open
1843,Cybersecurity Analyst,TechMahindra,Delhi,Full-time,Senior,"Python,SQL,ML",1299808,2211300,2026-04-05,Open
1844,Backend Engineer,Adobe,Remote,Full-time,Mid,"TensorFlow,MLOps,Python",1733139,2166701,2025-12-16,Closed
1845,Cloud Engineer,Adobe,Chennai,Internship,Senior,"Cybersecurity,Networking,Linux",1798328,2069485,2026-04-08,Closed
1846,Cybersecurity Analyst,TechMahindra,Hyderabad,Hybrid,Senior,"Cybersecurity,Networking,Linux",1695425,1956273,2026-02-09,Closed
1847,Backend Engineer,Wipro,Pune,Internship,Senior,"React,Node.js,JS",781107,1147591,2026-01-30,Open
1848,Mobile Developer,Microsoft,Pune,Remote,Senior,"Flutter,Firebase,Dart",488956,1164444,2025-12-28,Open
